>Vs85[Macaca_mulatta_MMUL01] 1|751477|30 V region :: 3_0 3 dna:chromosome chromosome:MMUL_1:3:1:196418989:1 REF
>Vs86[Macaca_mulatta_MMUL01] 1|763018|31 V region :: 3_0 3 dna:chromosome chromosome:MMUL_1:3:1:196418989:1 REF
>Vs87[Macaca_mulatta_MMUL01] 1|770506|32 V region :: 3_0 3 dna:chromosome chromosome:MMUL_1:3:1:196418989:1 REF
>Vs88[Macaca_mulatta_MMUL01] 1|781233|33 V region :: 3_0 3 dna:chromosome chromosome:MMUL_1:3:1:196418989:1 REF
>Vs89[Macaca_mulatta_MMUL01] 1|788055|34 V region :: 3_0 3 dna:chromosome chromosome:MMUL_1:3:1:196418989:1 REF
>Vs90[Macaca_mulatta_MMUL01] 1|795359|35 V region :: 3_0 3 dna:chromosome chromosome:MMUL_1:3:1:196418989:1 REF
>Vs91[Macaca_mulatta_MMUL01] 1|806398|36 V region :: 3_0 3 dna:chromosome chromosome:MMUL_1:3:1:196418989:1 REF
>Vs92[Macaca_mulatta_MMUL01] 1|811999|37 V region :: 3_0 3 dna:chromosome chromosome:MMUL_1:3:1:196418989:1 REF
>Vs93[Macaca_mulatta_MMUL01] 1|815267|38 V region :: 3_0 3 dna:chromosome chromosome:MMUL_1:3:1:196418989:1 REF
>Vs94[Macaca_mulatta_MMUL01] 1|830609|39 V region :: 3_0 3 dna:chromosome chromosome:MMUL_1:3:1:196418989:1 REF
>Vs95[Macaca_mulatta_MMUL01] 1|837595|40 V region :: 3_0 3 dna:chromosome chromosome:MMUL_1:3:1:196418989:1 REF
>Vs96[Macaca_mulatta_MMUL01] 1|843249|41 V region :: 3_0 3 dna:chromosome chromosome:MMUL_1:3:1:196418989:1 REF
>Vs97[Macaca_mulatta_MMUL01] 1|849127|42 V region :: 3_0 3 dna:chromosome chromosome:MMUL_1:3:1:196418989:1 REF
>Vs98[Macaca_mulatta_MMUL01] 1|863754|43 V region :: 3_0 3 dna:chromosome chromosome:MMUL_1:3:1:196418989:1 REF
>Vs99[Macaca_mulatta_MMUL01] 1|866976|44 V region :: 3_0 3 dna:chromosome chromosome:MMUL_1:3:1:196418989:1 REF
>Vs100[Macaca_mulatta_MMUL01] 1|874916|45 V region :: 3_0 3 dna:chromosome chromosome:MMUL_1:3:1:196418989:1 REF
>Vs101[Macaca_mulatta_MMUL01] 1|885261|46 V region :: 3_0 3 dna:chromosome chromosome:MMUL_1:3:1:196418989:1 REF
>Vs102[Macaca_mulatta_MMUL01] 1|894238|47 V region :: 3_0 3 dna:chromosome chromosome:MMUL_1:3:1:196418989:1 REF
>Vs103[Macaca_mulatta_MMUL01] 1|906242|48 V region :: 3_0 3 dna:chromosome chromosome:MMUL_1:3:1:196418989:1 REF
>Vs104[Macaca_mulatta_MMUL01] 1|914071|49 V region :: 3_0 3 dna:chromosome chromosome:MMUL_1:3:1:196418989:1 REF
>Vs105[Macaca_mulatta_MMUL01] 1|954970|50 V region :: 3_0 3 dna:chromosome chromosome:MMUL_1:3:1:196418989:1 REF
>Vs106[Macaca_mulatta_MMUL01] 1|960303|51 V region :: 3_0 3 dna:chromosome chromosome:MMUL_1:3:1:196418989:1 REF
>Vs107[Macaca_mulatta_MMUL01] 1|974120|52 V region :: 3_0 3 dna:chromosome chromosome:MMUL_1:3:1:196418989:1 REF
>Vs189[Macaca_mulatta_MMUL01] -1|1150891|1 VR region :: 3_0 3 dna:chromosome chromosome:MMUL_1:3:1:196418989:1 REF
